tconst,ordering,nconst,category,job,characters,primaryName,birthYear,deathYear,primaryProfession,knownForTitles
tt7010128,1,nm0451321,actor,\N,"[""Rakesh Sharma""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt7030560,7,nm0000136,self,\N,"[""Himself - Guitarist""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt7059844,1,nm0006795,actor,\N,"[""Chulbul Pandey""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt7094450,3,nm0000158,actor,\N,"[""Tom""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt7116194,2,nm0000158,actor,\N,"[""Andrew Beckett""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt7131162,3,nm0000226,self,\N,"[""Himself - Guest""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt7131622,3,nm0000138,actor,\N,"[""Rick Dalton""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt7144522,8,nm0000226,self,\N,"[""Himself""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt7212726,3,nm0222426,actor,\N,"[""Bajirao Singham""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt7212754,1,nm0451321,actor,\N,\N,Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt7218518,1,nm0474774,actor,\N,"[""Lakshmikant Chauhan""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt7251298,1,nm0000138,actor,\N,"[""Leonardo da Vinci""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt7263408,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt7274660,3,nm0000226,self,\N,"[""Himself""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt7274666,10,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt7283064,2,nm0000821,actor,\N,"[""Gosayi Venkanna""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7285582,1,nm0000821,self,\N,"[""Himself - Host""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7293204,2,nm0000821,self,\N,"[""Himself""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7293204,5,nm0451321,actor,\N,\N,Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt7305732,3,nm0000226,actor,\N,"[""Agent J""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt7331400,4,nm0000226,producer,producer,\N,Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt7350912,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350914,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350918,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350920,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350922,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350924,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350928,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350930,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350932,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350934,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350936,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350938,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350942,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350946,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350948,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350956,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350958,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350960,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350962,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350964,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350970,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350972,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350974,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350976,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350978,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350988,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350990,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350992,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350994,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7350996,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351000,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351002,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351004,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351006,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351008,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351012,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351014,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351016,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351018,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351020,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351026,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351028,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351030,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351032,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351034,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351038,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351040,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351042,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351044,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351048,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351050,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351052,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351070,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351074,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351076,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351080,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351082,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351084,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351086,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351088,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351090,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351092,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351110,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351112,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351114,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351116,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351118,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351120,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351122,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351124,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351134,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351136,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351138,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351140,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351142,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351144,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351146,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351148,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351150,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7351152,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355882,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355884,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355886,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355888,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355890,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355892,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355894,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355896,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355898,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355900,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355910,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355912,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355914,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355916,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355918,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355920,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355922,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355924,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355928,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355930,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355938,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355942,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355946,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7355948,2,nm0000821,writer,creator,\N,Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7358880,1,nm0000158,self,\N,"[""Himself - Nominee & Presenter""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt7361694,4,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt7363076,1,nm0222426,actor,\N,"[""Amay Patnaik""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt7374726,6,nm0000136,archive_footage,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt7383472,1,nm0000226,actor,\N,"[""Will Smith""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt7405458,1,nm0000158,actor,\N,"[""Ove""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt7407288,1,nm0451321,actor,\N,\N,Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt7428530,1,nm0000138,actor,\N,"[""Theodore Roosevelt""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt7431594,2,nm0006795,actor,\N,"[""Sikander""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt7440698,3,nm0000158,self,\N,"[""Himself - Author, Uncommon Type""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt7442304,3,nm0000136,self,\N,"[""Himself"",""Rango"",""Lars""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt7452910,1,nm0000158,actor,\N,"[""David S. Pumpkins""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt7492974,1,nm0000136,actor,\N,"[""Abel""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt7493150,2,nm0000138,archive_footage,\N,\N,Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt7493536,3,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt7496912,1,nm0000136,archive_footage,\N,\N,Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt7520750,1,nm0000821,self,\N,"[""Himself - Host""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt7529658,1,nm0474774,self,\N,"[""Himself - Presenter""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt7529660,1,nm0474774,self,\N,"[""Himself - Presenter""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt7529662,1,nm0474774,self,\N,"[""Himself - Presenter""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt7529664,1,nm0474774,self,\N,"[""Himself - Presenter""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt7529666,1,nm0474774,self,\N,"[""Himself - Presenter""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt7529668,1,nm0474774,self,\N,"[""Himself - Presenter""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt7529670,1,nm0474774,self,\N,"[""Himself - Presenter""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt7529674,1,nm0474774,self,\N,"[""Himself - Presenter""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt7529676,1,nm0474774,self,\N,"[""Himself - Presenter""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt7529678,1,nm0474774,self,\N,"[""Himself - Presenter""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt7529682,1,nm0474774,self,\N,"[""Himself - Presenter""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt7529686,1,nm0474774,self,\N,"[""Himself - Presenter""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt7529692,1,nm0474774,self,\N,"[""Himself - Presenter""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
